LearnerID,Grade,SocioEconomicIndicator,LearningBarrier,Subject,Term,Mark,Attendance,TeacherNotes
CH-L2021087,7,Low,False,Science,2,62,96.92,Completes all assigned work.
CH-L2021087,7,Low,False,Science,3,62,96.82,Completes all assigned work. Attendance is a concern.
CH-L2021087,7,Low,False,Life Skills,1,76,91.15,Steady progress.
CH-L2021087,7,Low,False,Life Skills,2,73,89.63,Quiet but consistent.
CH-L2021087,7,Low,False,Life Skills,3,71,87.9,Benefits from one-on-one attention.
CH-L2021087,7,Low,False,Afrikaans,1,63,87.53,Quiet but consistent. Attendance is a concern.
CH-L2021087,7,Low,False,Afrikaans,2,72,88.59,Quiet but consistent.
CH-L2021087,7,Low,False,Afrikaans,3,75,88.82,Steady progress.
CH-L2021088,5,Medium,False,English,1,79,87.32,Benefits from one-on-one attention.
CH-L2021088,5,Medium,False,English,2,75,95.98,Benefits from one-on-one attention. Needs encouragement to participate.
CH-L2021088,5,Medium,False,English,3,75,90.9,Completes all assigned work. Quiet but consistent.
CH-L2021088,5,Medium,False,Maths,1,64,95.0,Benefits from one-on-one attention.
CH-L2021088,5,Medium,False,Maths,2,58,93.99,Benefits from one-on-one attention. Often submits work late.
CH-L2021088,5,Medium,False,Maths,3,59,88.05,Quiet but consistent. Often submits work late.
CH-L2021088,5,Medium,False,Science,1,75,91.53,Steady progress. Struggles with core concepts.
CH-L2021088,5,Medium,False,Science,2,67,86.86,Quiet but consistent. Completes all assigned work.
CH-L2021088,5,Medium,False,Science,3,77,94.96,Benefits from one-on-one attention. Quiet but consistent.
CH-L2021088,5,Medium,False,Life Skills,1,74,99.44,Steady progress. Often submits work late.
CH-L2021088,5,Medium,False,Life Skills,2,82,100.0,Benefits from one-on-one attention.
CH-L2021088,5,Medium,False,Life Skills,3,89,94.28,A pleasure to teach. Benefits from one-on-one attention.
CH-L2021088,5,Medium,False,Afrikaans,1,59,90.92,Completes all assigned work. Needs encouragement to participate.
CH-L2021088,5,Medium,False,Afrikaans,2,64,93.93,Steady progress. Needs encouragement to participate.
CH-L2021088,5,Medium,False,Afrikaans,3,57,93.04,Quiet but consistent.
CH-L2020089,5,Medium,False,English,1,58,95.86,Benefits from one-on-one attention.
CH-L2020089,5,Medium,False,English,2,59,88.09,Benefits from one-on-one attention. Steady progress.
CH-L2020089,5,Medium,False,English,3,68,93.88,Quiet but consistent.
CH-L2020089,5,Medium,False,Maths,1,60,91.41,Steady progress.
CH-L2020089,5,Medium,False,Maths,2,53,95.38,Completes all assigned work.
CH-L2020089,5,Medium,False,Maths,3,53,89.4,Steady progress.
CH-L2020089,5,Medium,False,Science,1,60,92.08,Quiet but consistent.
CH-L2020089,5,Medium,False,Science,2,57,93.09,Quiet but consistent. Steady progress.
CH-L2020089,5,Medium,False,Science,3,72,98.04,Benefits from one-on-one attention. Needs encouragement to participate.
CH-L2020089,5,Medium,False,Life Skills,1,62,92.1,Steady progress. Often submits work late.
CH-L2020089,5,Medium,False,Life Skills,2,64,91.68,Benefits from one-on-one attention.
CH-L2020089,5,Medium,False,Life Skills,3,55,80.42,Needs encouragement to participate. Needs encouragement to participate.
CH-L2020089,5,Medium,False,Afrikaans,1,72,93.64,Benefits from one-on-one attention. Steady progress.
CH-L2020089,5,Medium,False,Afrikaans,2,69,84.53,Easily distracted. Needs encouragement to participate.
CH-L2020089,5,Medium,False,Afrikaans,3,76,91.32,Completes all assigned work. Quiet but consistent.
CH-L2020090,7,Medium,False,English,1,55,94.07,Quiet but consistent. Easily distracted.
CH-L2020090,7,Medium,False,English,2,57,85.2,Benefits from one-on-one attention. Needs encouragement to participate.
CH-L2020090,7,Medium,False,English,3,52,96.05,Quiet but consistent. Often submits work late.
CH-L2020090,7,Medium,False,Maths,1,48,95.57,Attendance is a concern. Needs encouragement to participate.
CH-L2020090,7,Medium,False,Maths,2,52,92.77,Quiet but consistent.
CH-L2020090,7,Medium,False,Maths,3,59,89.82,Completes all assigned work.
CH-L2020090,7,Medium,False,Science,1,38,97.17,Attendance is a concern.
CH-L2020090,7,Medium,False,Science,2,44,88.42,Attendance is a concern. Steady progress.
CH-L2020090,7,Medium,False,Science,3,50,81.87,Needs encouragement to participate. Benefits from one-on-one attention.
CH-L2020090,7,Medium,False,Life Skills,1,50,92.71,Completes all assigned work. Easily distracted.
CH-L2020090,7,Medium,False,Life Skills,2,45,87.09,Attendance is a concern.
CH-L2020090,7,Medium,False,Life Skills,3,46,86.03,Often submits work late. Often submits work late.
CH-L2020090,7,Medium,False,Afrikaans,1,64,86.29,Quiet but consistent.
CH-L2020090,7,Medium,False,Afrikaans,2,71,93.9,Quiet but consistent.
CH-L2020090,7,Medium,False,Afrikaans,3,69,100.0,Steady progress. Benefits from one-on-one attention.
CH-L2020091,7,Medium,False,English,1,71,93.23,Steady progress.
CH-L2020091,7,Medium,False,English,2,85,93.46,Benefits from one-on-one attention.
CH-L2020091,7,Medium,False,English,3,80,94.15,Steady progress.
CH-L2020091,7,Medium,False,Maths,1,74,88.96,Benefits from one-on-one attention.
CH-L2020091,7,Medium,False,Maths,2,90,90.5,Shows strong improvement. Completes all assigned work.
CH-L2020091,7,Medium,False,Maths,3,87,88.59,Works well with peers.
CH-L2020091,7,Medium,False,Science,1,97,89.57,Engages well in class.
CH-L2020091,7,Medium,False,Science,2,100,96.45,A pleasure to teach.
CH-L2020091,7,Medium,False,Science,3,98,96.56,A pleasure to teach.
CH-L2020091,7,Medium,False,Life Skills,1,91,98.62,A pleasure to teach.
CH-L2020091,7,Medium,False,Life Skills,2,88,87.36,A pleasure to teach.
CH-L2020091,7,Medium,False,Life Skills,3,87,87.74,A pleasure to teach.
CH-L2020091,7,Medium,False,Afrikaans,1,90,87.83,Shows strong improvement.
CH-L2020091,7,Medium,False,Afrikaans,2,94,85.89,Engages well in class. Needs encouragement to participate.
CH-L2020091,7,Medium,False,Afrikaans,3,96,100.0,Shows strong improvement. Needs encouragement to participate.
CH-L2020092,5,Medium,True,English,1,64,88.21,Benefits from one-on-one attention.
CH-L2020092,5,Medium,True,English,2,57,85.29,Quiet but consistent. Easily distracted.
CH-L2020092,5,Medium,True,English,3,63,86.16,Completes all assigned work. Struggles with core concepts.
CH-L2020092,5,Medium,True,Maths,1,64,82.51,Attendance is a concern. Struggles with core concepts.
CH-L2020092,5,Medium,True,Maths,2,54,91.75,Benefits from one-on-one attention.
CH-L2020092,5,Medium,True,Maths,3,55,84.62,Needs encouragement to participate. Easily distracted.
CH-L2020092,5,Medium,True,Science,1,58,87.66,Steady progress. Often submits work late.
CH-L2020092,5,Medium,True,Science,2,61,85.02,Completes all assigned work.
CH-L2020092,5,Medium,True,Science,3,64,85.13,Steady progress.
CH-L2020092,5,Medium,True,Life Skills,1,71,88.0,Completes all assigned work. Often submits work late.
CH-L2020092,5,Medium,True,Life Skills,2,69,90.73,Steady progress.
CH-L2020092,5,Medium,True,Life Skills,3,68,84.81,Easily distracted.
CH-L2020092,5,Medium,True,Afrikaans,1,69,82.41,Easily distracted. Benefits from one-on-one attention.
CH-L2020092,5,Medium,True,Afrikaans,2,64,76.74,Easily distracted.
CH-L2020092,5,Medium,True,Afrikaans,3,66,86.18,Benefits from one-on-one attention.
CH-L2021093,4,Low,False,English,1,73,93.75,Completes all assigned work. Needs encouragement to participate.
CH-L2021093,4,Low,False,English,2,71,98.52,Completes all assigned work.
CH-L2021093,4,Low,False,English,3,62,92.19,Quiet but consistent.
CH-L2021093,4,Low,False,Maths,1,72,93.44,Steady progress.
CH-L2021093,4,Low,False,Maths,2,75,88.86,Steady progress. Quiet but consistent.
CH-L2021093,4,Low,False,Maths,3,77,90.77,Completes all assigned work. Completes all assigned work.
CH-L2021093,4,Low,False,Science,1,81,85.62,Completes all assigned work. Quiet but consistent.
CH-L2021093,4,Low,False,Science,2,73,90.96,Completes all assigned work.
CH-L2021093,4,Low,False,Science,3,76,92.34,Benefits from one-on-one attention.
CH-L2021093,4,Low,False,Life Skills,1,83,91.43,Steady progress. Struggles with core concepts.
CH-L2021093,4,Low,False,Life Skills,2,80,94.97,Quiet but consistent.
CH-L2021093,4,Low,False,Life Skills,3,82,92.41,Steady progress.
CH-L2021093,4,Low,False,Afrikaans,1,71,90.82,Completes all assigned work.
CH-L2021093,4,Low,False,Afrikaans,2,71,91.57,Benefits from one-on-one attention.
CH-L2021093,4,Low,False,Afrikaans,3,78,95.08,Completes all assigned work. Struggles with core concepts.
CH-L2018094,5,Low,False,English,1,82,89.05,Steady progress. Benefits from one-on-one attention.
CH-L2018094,5,Low,False,English,2,78,97.57,Steady progress. Struggles with core concepts.
CH-L2018094,5,Low,False,English,3,83,82.12,Needs encouragement to participate.
CH-L2018094,5,Low,False,Maths,1,80,89.82,Benefits from one-on-one attention. Easily distracted.
CH-L2018094,5,Low,False,Maths,2,81,98.35,Quiet but consistent.
CH-L2018094,5,Low,False,Maths,3,79,94.13,Completes all assigned work. Attendance is a concern.
CH-L2018094,5,Low,False,Science,1,66,96.51,Benefits from one-on-one attention.
CH-L2018094,5,Low,False,Science,2,63,85.07,Steady progress. Often submits work late.
CH-L2018094,5,Low,False,Science,3,66,81.42,Easily distracted. Attendance is a concern.
CH-L2018094,5,Low,False,Life Skills,1,62,95.4,Benefits from one-on-one attention.
CH-L2018094,5,Low,False,Life Skills,2,55,88.95,Steady progress.
CH-L2018094,5,Low,False,Life Skills,3,74,91.94,Benefits from one-on-one attention. Often submits work late.
CH-L2018094,5,Low,False,Afrikaans,1,76,95.05,Steady progress. Completes all assigned work.
CH-L2018094,5,Low,False,Afrikaans,2,64,100.0,Completes all assigned work.
CH-L2018094,5,Low,False,Afrikaans,3,76,90.28,Benefits from one-on-one attention.
CH-L2020095,7,High,False,English,1,61,90.07,Quiet but consistent.
CH-L2020095,7,High,False,English,2,60,91.9,Quiet but consistent.
CH-L2020095,7,High,False,English,3,58,88.77,Steady progress.
CH-L2020095,7,High,False,Maths,1,60,97.12,Quiet but consistent.
CH-L2020095,7,High,False,Maths,2,54,100.0,Quiet but consistent. Steady progress.
CH-L2020095,7,High,False,Maths,3,73,92.76,Steady progress.
CH-L2020095,7,High,False,Science,1,63,96.87,Completes all assigned work. Steady progress.
CH-L2020095,7,High,False,Science,2,74,88.63,Quiet but consistent.
CH-L2020095,7,High,False,Science,3,66,95.44,Quiet but consistent. Easily distracted.
CH-L2020095,7,High,False,Life Skills,1,63,88.2,Steady progress.
CH-L2020095,7,High,False,Life Skills,2,61,90.24,Quiet but consistent. Attendance is a concern.
CH-L2020095,7,High,False,Life Skills,3,54,93.81,Quiet but consistent.
CH-L2020095,7,High,False,Afrikaans,1,56,87.06,Quiet but consistent. Completes all assigned work.
CH-L2020095,7,High,False,Afrikaans,2,58,93.27,Quiet but consistent. Attendance is a concern.
CH-L2020095,7,High,False,Afrikaans,3,58,88.83,Completes all assigned work.
CH-L2019096,5,Medium,False,English,1,76,96.05,Steady progress.
CH-L2019096,5,Medium,False,English,2,66,96.89,Quiet but consistent.
CH-L2019096,5,Medium,False,English,3,80,100.0,Quiet but consistent.
CH-L2019096,5,Medium,False,Maths,1,64,85.49,Benefits from one-on-one attention.
CH-L2019096,5,Medium,False,Maths,2,72,99.72,Completes all assigned work.
CH-L2019096,5,Medium,False,Maths,3,64,92.76,Steady progress.
CH-L2019096,5,Medium,False,Science,1,71,97.62,Steady progress. Easily distracted.
CH-L2019096,5,Medium,False,Science,2,71,98.36,Benefits from one-on-one attention. Needs encouragement to participate.
CH-L2019096,5,Medium,False,Science,3,62,96.61,Quiet but consistent.
CH-L2019096,5,Medium,False,Life Skills,1,69,98.09,Steady progress. Often submits work late.
CH-L2019096,5,Medium,False,Life Skills,2,69,91.32,Quiet but consistent.
CH-L2019096,5,Medium,False,Life Skills,3,64,95.12,Benefits from one-on-one attention. Often submits work late.
CH-L2019096,5,Medium,False,Afrikaans,1,79,90.51,Completes all assigned work.
CH-L2019096,5,Medium,False,Afrikaans,2,72,91.63,Benefits from one-on-one attention. Attendance is a concern.
CH-L2019096,5,Medium,False,Afrikaans,3,68,94.45,Quiet but consistent.
CH-L2019097,7,Medium,True,English,1,66,83.9,Attendance is a concern. Often submits work late.
CH-L2019097,7,Medium,True,English,2,68,87.29,Benefits from one-on-one attention. Needs encouragement to participate.
CH-L2019097,7,Medium,True,English,3,59,76.54,Struggles with core concepts. Struggles with core concepts.
CH-L2019097,7,Medium,True,Maths,1,64,84.19,Often submits work late.
CH-L2019097,7,Medium,True,Maths,2,54,86.13,Quiet but consistent.
CH-L2019097,7,Medium,True,Maths,3,43,74.98,Easily distracted. Benefits from one-on-one attention.
CH-L2019097,7,Medium,True,Science,1,55,88.0,Completes all assigned work. Steady progress.
CH-L2019097,7,Medium,True,Science,2,60,89.28,Quiet but consistent.
CH-L2019097,7,Medium,True,Science,3,53,88.61,Quiet but consistent. Attendance is a concern.
CH-L2019097,7,Medium,True,Life Skills,1,58,78.54,Attendance is a concern.
CH-L2019097,7,Medium,True,Life Skills,2,64,90.83,Benefits from one-on-one attention.
CH-L2019097,7,Medium,True,Life Skills,3,54,85.57,Benefits from one-on-one attention.
CH-L2019097,7,Medium,True,Afrikaans,1,63,91.78,Quiet but consistent. Struggles with core concepts.
CH-L2019097,7,Medium,True,Afrikaans,2,68,82.62,Often submits work late.
CH-L2019097,7,Medium,True,Afrikaans,3,65,90.44,Steady progress.
CH-L2020098,5,Low,True,English,1,57,93.94,Completes all assigned work. Needs encouragement to participate.
CH-L2020098,5,Low,True,English,2,59,83.26,Struggles with core concepts.
CH-L2020098,5,Low,True,English,3,64,89.33,Completes all assigned work.
CH-L2020098,5,Low,True,Maths,1,59,86.74,Quiet but consistent.
CH-L2020098,5,Low,True,Maths,2,61,85.95,Quiet but consistent. Struggles with core concepts.
CH-L2020098,5,Low,True,Maths,3,60,85.27,Steady progress.
CH-L2020098,5,Low,True,Science,1,60,80.77,Often submits work late.
CH-L2020098,5,Low,True,Science,2,43,93.12,Struggles with core concepts.
CH-L2020098,5,Low,True,Science,3,46,84.0,Easily distracted. Quiet but consistent.
CH-L2020098,5,Low,True,Life Skills,1,44,82.59,Needs encouragement to participate.
CH-L2020098,5,Low,True,Life Skills,2,52,93.33,Quiet but consistent. Often submits work late.
CH-L2020098,5,Low,True,Life Skills,3,47,81.47,Needs encouragement to participate. Benefits from one-on-one attention.
CH-L2020098,5,Low,True,Afrikaans,1,55,78.47,Often submits work late.
CH-L2020098,5,Low,True,Afrikaans,2,48,89.14,Easily distracted.
CH-L2020098,5,Low,True,Afrikaans,3,47,88.99,Attendance is a concern.
CH-L2019099,5,Low,False,English,1,69,99.57,Quiet but consistent. Completes all assigned work.
CH-L2019099,5,Low,False,English,2,75,92.85,Completes all assigned work.
CH-L2019099,5,Low,False,English,3,72,91.49,Benefits from one-on-one attention. Benefits from one-on-one attention.
CH-L2019099,5,Low,False,Maths,1,80,90.91,Completes all assigned work. Often submits work late.
CH-L2019099,5,Low,False,Maths,2,73,98.47,Benefits from one-on-one attention. Attendance is a concern.
CH-L2019099,5,Low,False,Maths,3,71,90.44,Steady progress. Quiet but consistent.
CH-L2019099,5,Low,False,Science,1,67,100.0,Quiet but consistent.
CH-L2019099,5,Low,False,Science,2,78,91.97,Steady progress.
CH-L2019099,5,Low,False,Science,3,76,100.0,Steady progress.
CH-L2019099,5,Low,False,Life Skills,1,58,84.87,Needs encouragement to participate.
CH-L2019099,5,Low,False,Life Skills,2,63,87.9,Steady progress. Benefits from one-on-one attention.
CH-L2019099,5,Low,False,Life Skills,3,62,85.12,Completes all assigned work. Quiet but consistent.
CH-L2019099,5,Low,False,Afrikaans,1,60,85.13,Benefits from one-on-one attention. Quiet but consistent.
CH-L2019099,5,Low,False,Afrikaans,2,63,85.93,Completes all assigned work. Steady progress.
CH-L2019099,5,Low,False,Afrikaans,3,67,91.13,Steady progress. Completes all assigned work.
CH-L2021100,5,Low,False,English,1,60,100.0,Quiet but consistent. Needs encouragement to participate.
CH-L2021100,5,Low,False,English,2,60,87.03,Benefits from one-on-one attention.
CH-L2021100,5,Low,False,English,3,46,89.97,Struggles with core concepts.
CH-L2021100,5,Low,False,Maths,1,49,90.06,Easily distracted.
CH-L2021100,5,Low,False,Maths,2,56,96.14,Benefits from one-on-one attention.
CH-L2021100,5,Low,False,Maths,3,53,91.68,Steady progress. Quiet but consistent.
CH-L2021100,5,Low,False,Science,1,68,100.0,Steady progress. Quiet but consistent.
CH-L2021100,5,Low,False,Science,2,77,100.0,Steady progress. Struggles with core concepts.
CH-L2021100,5,Low,False,Science,3,69,94.48,Completes all assigned work. Easily distracted.
CH-L2021100,5,Low,False,Life Skills,1,63,90.47,Benefits from one-on-one attention.
CH-L2021100,5,Low,False,Life Skills,2,59,85.13,Benefits from one-on-one attention.
CH-L2021100,5,Low,False,Life Skills,3,59,88.37,Steady progress. Attendance is a concern.
CH-L2021100,5,Low,False,Afrikaans,1,72,89.35,Completes all assigned work. Completes all assigned work.
CH-L2021100,5,Low,False,Afrikaans,2,73,94.69,Benefits from one-on-one attention.
CH-L2021100,5,Low,False,Afrikaans,3,77,91.89,Quiet but consistent.
CH-L2021101,7,Low,False,English,1,92,96.82,Shows strong improvement.
CH-L2021101,7,Low,False,English,2,88,82.8,Struggles with core concepts. Attendance is a concern.
CH-L2021101,7,Low,False,English,3,88,90.01,Shows strong improvement. Benefits from one-on-one attention.
